fact_crash_id,crash_id,date_id,holiday_id,location_id,road_id,vehicle_id,crash_type_id,number_fatalities
20244017,20244017,3743,2,262,24,1,1,1
20244009,20244009,3743,2,269,22,1,1,1
20242085,20242085,3743,2,217,26,1,2,1
20244012,20244012,3743,2,36,9,1,1,1
20243205,20243205,3743,2,30,2,1,2,1
20241035,20241035,3743,2,52,46,1,1,1
20241161,20241161,3744,2,52,13,1,1,1
20245023,20245023,3744,2,7,14,1,2,1
20241062,20241062,3744,2,53,20,1,2,1
20243119,20243119,3744,2,126,19,1,2,1
20245059,20245059,3744,2,7,17,1,1,1
20241155,20241155,3744,2,49,12,1,1,1
20243152,20243152,3744,2,270,31,1,1,1
20241039,20241039,3745,2,203,28,1,2,1
20243053,20243053,3745,2,92,26,2,1,1
20242154,20242154,3745,2,271,9,1,1,2
20243215,20243215,3745,2,250,20,1,2,1
20243026,20243026,3745,2,92,26,1,2,1
20241050,20241050,3745,2,272,20,5,2,1
20243271,20243271,3745,2,119,4,2,2,1
20243236,20243236,3745,2,48,13,1,2,1
20241133,20241133,3745,2,169,4,1,1,1
20248008,20248008,3745,2,93,13,5,2,1
20244037,20244037,3745,2,143,3,1,1,1
20242143,20242143,3746,2,227,49,1,2,1
20241273,20241273,3746,2,49,3,1,1,1
20242067,20242067,3746,2,197,4,1,2,1
20242214,20242214,3746,2,273,28,1,1,1
20245158,20245158,3746,2,7,16,1,1,1
20243238,20243238,3746,2,274,4,1,1,1
20242011,20242011,3746,2,245,7,1,1,1
20241180,20241180,3746,2,62,22,1,2,1
20241059,20241059,3746,2,76,3,1,2,1
20241021,20241021,3746,2,73,13,1,2,1
20242254,20242254,3746,2,266,20,1,1,1
20245138,20245138,3746,2,7,30,1,1,1
20245157,20245157,3746,2,7,34,1,1,1
20241245,20241245,3746,2,275,31,1,1,1
20243256,20243256,3746,2,15,22,5,2,1
20243126,20243126,3730,2,267,31,1,2,1
20244082,20244082,3730,2,57,5,1,2,2
20241108,20241108,3730,2,96,25,1,1,1
20245040,20245040,3730,2,7,16,1,1,1
20242137,20242137,3731,2,182,36,1,2,1
20241005,20241005,3731,2,276,25,1,1,1
20241051,20241051,3731,2,277,5,1,1,1
20243128,20243128,3731,2,28,31,1,1,1
20242109,20242109,3731,2,278,25,1,1,1
20241116,20241116,3731,2,279,32,1,1,1
20245149,20245149,3732,2,7,30,1,1,1
20243226,20243226,3732,2,87,4,1,2,1
20246008,20246008,3732,2,280,55,1,2,1
20242092,20242092,3732,2,281,20,1,2,1
20242125,20242125,3732,2,254,25,1,2,1
20245120,20245120,3732,2,7,14,1,1,1
20244077,20244077,3733,2,191,37,1,2,1
20242049,20242049,3733,2,197,45,1,1,1
20243265,20243265,3733,2,58,3,1,1,1
20243122,20243122,3734,2,35,13,1,1,1
20245067,20245067,3734,2,7,14,1,1,1
20243151,20243151,3734,2,282,56,1,2,1
20241283,20241283,3734,2,91,5,1,2,1
20242262,20242262,3734,2,283,25,1,2,1
20242100,20242100,3734,2,284,4,1,2,1
20242211,20242211,3734,2,42,7,1,2,1
20245135,20245135,3734,2,7,34,1,1,1
20245084,20245084,3734,2,7,16,1,1,1
20241168,20241168,3734,2,21,32,1,2,2
20245127,20245127,3734,2,7,14,1,1,1
20241162,20241162,3734,2,169,1,1,2,2
20241073,20241073,3734,2,16,4,1,1,1
20243097,20243097,3735,2,111,20,2,2,3
20242182,20242182,3735,2,236,4,2,2,1
20243123,20243123,3735,2,126,7,1,1,1
20242044,20242044,3735,2,241,5,1,1,1
20243237,20243237,3735,2,87,5,1,2,1
20241120,20241120,3735,2,23,9,2,2,1
20242266,20242266,3735,2,94,11,1,1,1
20245155,20245155,3735,2,7,14,1,1,1
20241048,20241048,3735,2,73,32,1,1,1
20243023,20243023,3736,2,130,19,1,2,1
20243137,20243137,3736,2,8,4,5,2,1
20241200,20241200,3736,2,242,12,1,1,1
20242151,20242151,3736,2,150,36,1,2,2
20242223,20242223,3736,2,285,4,2,2,1
20241259,20241259,3736,2,286,9,1,2,1
20241264,20241264,3736,2,16,22,1,1,1
20245123,20245123,3736,2,7,57,1,1,1
20243086,20243086,3736,2,130,31,1,2,1
20242215,20242215,3736,2,236,45,1,2,1
20245021,20245021,3736,2,7,16,1,1,1
20246012,20246012,3736,2,239,12,1,2,1
20244068,20244068,3736,2,258,1,1,2,1
20245144,20245144,3736,2,7,30,1,1,1
20241296,20241296,3736,2,21,13,1,2,1
20241006,20241006,3736,2,287,8,1,2,2
20241258,20241258,3736,2,288,22,1,1,1
20241290,20241290,3737,2,289,9,1,1,2
20241056,20241056,3737,2,290,9,1,1,1
20242014,20242014,3737,2,81,31,1,1,1
20241251,20241251,3737,2,49,28,1,1,1
20245042,20245042,3737,2,7,34,1,1,1
20243076,20243076,3737,2,291,5,1,2,1
20243162,20243162,3737,2,19,5,1,1,1
20245071,20245071,3737,2,7,34,1,1,1
20242027,20242027,3737,2,216,8,1,2,1
20243029,20243029,3737,2,101,2,1,2,2
20242179,20242179,3737,2,94,25,1,2,1
20244080,20244080,3737,2,292,5,1,1,1
20242241,20242241,3737,2,154,4,1,2,1
20244047,20244047,3737,2,293,10,1,2,1
20241041,20241041,3737,2,186,9,1,2,1
20241165,20241165,3737,2,294,4,1,1,1
20242077,20242077,3737,2,205,13,1,1,1
20242078,20242078,3737,2,197,28,1,2,1
20245038,20245038,3737,2,7,16,1,1,1
20242017,20242017,3737,2,79,26,1,1,1
20245114,20245114,3721,2,7,14,1,1,4
20243223,20243223,3721,2,15,7,1,1,1
20245055,20245055,3721,2,7,14,2,1,1
20241271,20241271,3721,2,17,13,5,2,1
20242217,20242217,3721,2,150,11,1,2,1
20242245,20242245,3721,2,173,4,1,1,1
20241170,20241170,3721,2,295,28,1,2,1
20242199,20242199,3721,2,45,1,1,1,1
20241177,20241177,3721,2,20,4,1,2,1
20245113,20245113,3721,2,7,30,1,1,1
20246015,20246015,3721,2,296,49,1,1,1
20242165,20242165,3722,2,173,5,1,2,1
20241011,20241011,3722,2,208,13,1,1,1
20243260,20243260,3722,2,250,19,1,1,3
20241083,20241083,3723,2,297,9,2,2,2
20246006,20246006,3724,3,97,9,5,2,1
20245129,20245129,3724,2,7,21,8,1,1
20244058,20244058,3724,2,143,10,1,1,1
20243218,20243218,3724,2,136,11,5,2,1
20241089,20241089,3724,2,298,3,1,1,1
20243146,20243146,3724,2,291,4,1,1,1
20241295,20241295,3724,3,299,37,1,2,1
20243264,20243264,3724,3,85,4,1,1,1
20241281,20241281,3724,2,275,4,5,2,1
20241136,20241136,3724,3,47,9,1,2,2
20241076,20241076,3724,2,300,3,1,1,1
20244073,20244073,3724,2,251,42,1,2,1
20242094,20242094,3725,2,301,1,1,1,1
20245090,20245090,3725,2,7,6,1,1,1
20241058,20241058,3725,2,302,1,1,1,1
20241019,20241019,3725,2,103,31,1,1,1
20241275,20241275,3725,2,238,5,1,1,1
20243222,20243222,3725,2,92,13,1,2,1
20241065,20241065,3725,2,303,9,8,2,1
20243094,20243094,3725,2,250,43,8,2,1
20243145,20243145,3725,2,192,4,1,1,1
20241305,20241305,3725,2,304,25,1,1,1
20242146,20242146,3725,2,42,26,1,2,2
20241231,20241231,3726,2,44,5,1,1,1
20241145,20241145,3726,2,49,25,1,2,1
20241228,20241228,3726,2,305,5,1,1,1
20243030,20243030,3726,2,152,5,1,2,1
20243034,20243034,3726,2,291,4,1,1,1
20245073,20245073,3726,2,7,14,1,1,1
20242058,20242058,3726,2,266,20,1,2,1
20241085,20241085,3726,2,172,10,1,1,1
20243091,20243091,3726,2,8,4,1,2,1
20243184,20243184,3726,2,85,7,1,2,1
20242104,20242104,3726,2,273,2,1,1,1
20248004,20248004,3726,2,306,13,1,1,1
20242101,20242101,3726,2,307,9,1,2,1
20245153,20245153,3726,2,7,21,1,1,1
20243195,20243195,3726,2,308,4,1,1,1
20243055,20243055,3726,2,250,24,1,2,1
20245077,20245077,3726,2,7,16,1,1,1
20241212,20241212,3726,2,213,3,1,1,1
20241241,20241241,3726,2,298,37,1,1,1
20243071,20243071,3727,2,122,9,1,1,1
20241171,20241171,3727,2,215,4,1,1,1
20243193,20243193,3727,2,89,9,1,2,2
20244011,20244011,3727,2,36,9,2,2,3
20242225,20242225,3727,2,22,5,1,2,1
20242160,20242160,3727,2,309,10,1,1,1
20245036,20245036,3727,2,7,16,1,1,1
20245057,20245057,3727,2,7,16,1,1,1
20241183,20241183,3727,2,44,28,5,1,1
20245131,20245131,3727,2,7,14,1,1,1
20241025,20241025,3727,2,18,4,7,2,1
20241079,20241079,3727,2,310,28,1,2,2
20246010,20246010,3727,2,239,1,1,1,1
20245094,20245094,3727,2,7,30,1,1,1
20242235,20242235,3727,2,271,10,1,2,1
20242113,20242113,3727,2,273,1,2,2,1
20241148,20241148,3727,2,52,3,1,1,1
20242025,20242025,3727,2,80,1,1,2,1
20241262,20241262,3727,2,106,25,1,1,1
20241172,20241172,3728,2,106,32,1,1,1
20242192,20242192,3728,2,311,4,1,2,1
20241014,20241014,3728,2,155,4,1,1,1
20242191,20242191,3728,2,254,32,5,2,1
20243189,20243189,3728,2,194,10,1,2,1
20244033,20244033,3728,2,36,9,1,1,1
20245047,20245047,3728,2,7,17,1,1,1
20241206,20241206,3728,2,312,25,2,2,1
20243069,20243069,3728,2,177,3,1,2,1
20243188,20243188,3728,2,92,7,1,1,1
20241130,20241130,3728,2,76,58,8,2,1
20241178,20241178,3728,2,208,32,1,1,2
20248011,20248011,3729,2,93,28,1,1,1
20245097,20245097,3729,2,7,14,1,1,1
20241043,20241043,3729,2,313,5,2,1,1
20244054,20244054,3729,2,314,26,1,2,1
20243032,20243032,3729,2,157,7,1,2,1
20243232,20243232,3729,2,68,7,1,2,1
20244015,20244015,3729,2,25,10,1,1,1
20243112,20243112,3729,2,119,4,2,2,1
20243253,20243253,3729,2,30,2,1,1,1
20246028,20246028,3712,2,315,1,1,1,1
20242244,20242244,3712,2,22,4,2,1,1
20244006,20244006,3712,2,90,25,1,1,1
20241146,20241146,3712,2,316,32,1,2,1
20241154,20241154,3712,2,275,7,1,1,1
20242009,20242009,3712,2,317,5,1,1,1
20241217,20241217,3712,2,74,9,1,1,1
20242030,20242030,3712,2,311,5,1,1,1
20243025,20243025,3712,2,318,12,5,2,1
20245159,20245159,3712,2,7,14,1,1,1
20242168,20242168,3712,2,131,25,1,1,1
20246021,20246021,3712,2,51,28,1,1,1
20245167,20245167,3712,2,7,21,1,1,1
20241238,20241238,3712,2,289,5,1,1,1
20241158,20241158,3712,2,244,8,8,1,1
20243228,20243228,3712,2,101,15,8,1,1
20242210,20242210,3712,2,319,10,1,1,1
20242253,20242253,3712,3,307,9,1,1,1
20245048,20245048,3712,2,7,30,1,1,1
20245032,20245032,3713,2,7,23,1,1,1
20242256,20242256,3713,3,236,10,1,2,1
20241289,20241289,3713,3,320,5,1,1,1
20243045,20243045,3713,2,35,20,2,2,3
20242028,20242028,3713,2,131,1,1,1,1
20243054,20243054,3713,2,92,19,1,1,1
20241187,20241187,3713,2,17,9,1,2,1
20245035,20245035,3713,2,7,17,1,1,1
20245108,20245108,3714,2,7,34,1,1,1
20246007,20246007,3714,2,31,27,1,1,1
20241126,20241126,3715,2,321,1,5,2,1
20244049,20244049,3715,2,163,25,1,1,1
20242021,20242021,3715,2,322,9,1,1,1
20242045,20242045,3715,2,195,28,1,2,1
20243101,20243101,3715,2,85,59,1,1,1
20242206,20242206,3716,2,240,1,1,1,1
20242117,20242117,3716,2,173,5,1,1,1
20245072,20245072,3716,2,7,17,1,1,1
20241226,20241226,3716,3,99,20,2,2,1
20242079,20242079,3716,2,323,5,1,1,1
20245046,20245046,3716,3,7,14,1,1,2
20241156,20241156,3716,2,123,4,2,1,1
20243093,20243093,3716,2,5,26,1,2,1
20243125,20243125,3716,2,250,26,1,1,1
20243134,20243134,3716,2,92,3,1,1,1
20242239,20242239,3716,2,162,5,1,2,1
20241232,20241232,3716,2,324,1,1,1,1
20241061,20241061,3717,2,325,3,1,1,1
20245025,20245025,3717,2,7,6,1,1,1
20244056,20244056,3717,2,262,50,1,1,1
20242039,20242039,3717,2,326,5,1,1,1
20241182,20241182,3717,2,86,28,1,2,1
20241044,20241044,3717,2,238,9,1,2,1
20245154,20245154,3717,2,7,6,1,1,1
20242131,20242131,3717,2,231,5,1,1,1
20244031,20244031,3717,3,14,9,1,2,2
20242059,20242059,3717,2,150,7,1,2,1
20245118,20245118,3717,2,7,34,1,1,1
20245022,20245022,3717,3,7,34,1,1,1
20242033,20242033,3717,3,281,25,1,1,1
20243033,20243033,3717,3,35,5,1,2,1
20241207,20241207,3717,2,118,4,1,1,1
20242159,20242159,3718,2,193,25,1,2,1
20243177,20243177,3718,2,64,31,1,1,1
20243241,20243241,3718,2,250,29,1,1,1
20245128,20245128,3718,2,7,30,1,1,1
20243132,20243132,3718,2,250,13,1,1,1
20245003,20245003,3718,3,7,30,1,2,2
20245020,20245020,3718,2,7,14,5,1,1
20243159,20243159,3718,3,30,3,1,1,1
20243028,20243028,3718,2,327,2,1,1,1
20242072,20242072,3718,3,226,60,1,1,1
20243105,20243105,3718,3,328,7,1,2,1
20245168,20245168,3718,2,7,34,1,1,1
20242258,20242258,3718,2,329,4,2,2,1
20241007,20241007,3718,2,26,2,1,1,1
20245095,20245095,3718,3,7,16,1,2,1
20241227,20241227,3718,3,298,37,1,1,1
20243130,20243130,3718,2,5,4,1,1,1
20242065,20242065,3718,2,150,28,5,2,1
20243259,20243259,3718,2,92,13,1,2,1
20244052,20244052,3718,3,330,31,1,1,1
20242247,20242247,3718,2,331,22,1,1,2
20241093,20241093,3718,2,32,2,1,1,1
20241276,20241276,3718,3,121,25,1,1,1
20242208,20242208,3719,2,231,1,1,1,1
20241157,20241157,3719,2,102,4,1,2,1
20244065,20244065,3719,2,332,42,1,2,1
20242054,20242054,3719,2,200,28,2,2,1
20242221,20242221,3719,2,162,5,5,2,1
20242197,20242197,3719,2,116,1,1,1,1
20241075,20241075,3719,2,333,9,2,2,1
20241279,20241279,3720,2,73,3,1,1,1
20243095,20243095,3720,2,250,3,1,1,1
20243272,20243272,3720,2,308,4,1,1,1
20243027,20243027,3720,2,101,12,1,1,1
20248001,20248001,3720,2,93,43,1,2,1
20245089,20245089,3720,2,7,34,1,1,1
20242228,20242228,3720,2,174,26,1,2,1
20242105,20242105,3703,2,79,26,1,1,1
20241069,20241069,3703,2,61,43,1,1,1
20244074,20244074,3703,2,334,10,1,2,2
20244008,20244008,3703,2,191,4,1,2,1
20243100,20243100,3703,2,87,5,1,2,1
20241122,20241122,3703,2,165,9,1,2,1
20244064,20244064,3703,2,251,61,1,1,1
20243138,20243138,3703,2,35,5,1,2,1
20241141,20241141,3703,2,110,1,1,2,1
20241244,20241244,3703,2,16,37,5,2,1
20242236,20242236,3703,2,301,1,1,1,1
20242195,20242195,3703,2,179,7,1,1,1
20245026,20245026,3703,2,7,34,1,1,1
20245122,20245122,3703,2,7,34,1,1,1
20242010,20242010,3703,2,254,25,1,1,1
20242205,20242205,3703,2,154,1,1,1,1
20244002,20244002,3704,2,14,10,1,1,1
20242041,20242041,3704,2,226,1,1,2,1
20242084,20242084,3705,2,254,32,1,1,1
20243230,20243230,3705,2,335,4,2,1,1
20241114,20241114,3705,2,186,28,1,2,1
20243068,20243068,3706,2,85,2,1,2,1
20243099,20243099,3706,2,111,5,1,1,1
20242145,20242145,3706,2,311,10,1,2,1
20243062,20243062,3706,2,139,20,5,2,1
20244048,20244048,3706,2,170,3,1,2,1
20241112,20241112,3706,2,203,28,1,2,1
20243047,20243047,3706,2,30,20,1,2,1
20245109,20245109,3706,2,7,6,1,1,1
20242198,20242198,3706,2,336,1,1,2,1
20243202,20243202,3706,2,337,4,1,1,2
20244029,20244029,3706,2,338,2,1,1,1
20241185,20241185,3707,2,65,2,1,1,4
20242153,20242153,3707,2,278,3,1,1,1
20243257,20243257,3707,2,194,27,1,1,1
20243149,20243149,3707,2,202,13,1,2,1
20242202,20242202,3707,2,82,10,1,1,1
20243245,20243245,3707,2,339,36,1,1,1
20244004,20244004,3707,2,340,26,1,2,1
20241123,20241123,3707,2,123,5,1,1,1
20242222,20242222,3707,2,341,4,1,1,1
20242248,20242248,3707,2,184,32,1,2,1
20245146,20245146,3707,2,7,14,1,1,1
20245082,20245082,3707,2,7,14,1,1,1
20241213,20241213,3707,2,32,4,1,2,3
20242220,20242220,3707,2,281,3,1,2,1
20242036,20242036,3708,2,193,26,1,2,1
20242047,20242047,3708,2,200,28,1,1,1
20243270,20243270,3708,2,27,4,1,1,1
20241121,20241121,3708,2,342,4,2,1,1
20243016,20243016,3708,2,85,2,2,2,1
20241038,20241038,3708,2,46,1,1,1,1
20243200,20243200,3708,2,58,19,1,2,1
20243039,20243039,3708,2,282,31,1,1,1
20245137,20245137,3708,2,7,14,1,1,2
20242246,20242246,3708,2,281,25,1,1,1
20242063,20242063,3708,2,79,27,1,1,1
20243180,20243180,3708,2,270,31,1,1,1
20241297,20241297,3708,2,215,46,1,1,1
20243059,20243059,3708,2,70,13,1,2,1
20242242,20242242,3708,2,22,2,1,1,1
20245139,20245139,3709,2,7,21,1,1,1
20242091,20242091,3709,2,343,11,1,2,1
20243077,20243077,3709,2,344,5,1,1,1
20244038,20244038,3709,2,145,26,1,1,1
20243136,20243136,3709,2,250,7,1,2,1
20243229,20243229,3709,2,8,30,1,2,1
20243211,20243211,3709,2,28,27,1,1,1
20245017,20245017,3709,2,7,21,1,1,1
20241270,20241270,3709,2,345,1,1,1,1
20241225,20241225,3709,2,303,4,2,2,1
20241084,20241084,3709,2,74,9,2,2,1
20243050,20243050,3710,2,68,8,1,2,1
20243216,20243216,3710,2,30,31,1,2,1
20245027,20245027,3710,2,7,34,1,1,1
20242190,20242190,3710,2,254,45,5,2,1
20243115,20243115,3710,2,136,31,1,1,1
20245049,20245049,3710,2,7,16,5,1,1
20242116,20242116,3710,2,193,2,1,2,1
20241129,20241129,3710,2,312,1,7,2,1
20244076,20244076,3710,2,25,5,1,1,1
20243141,20243141,3710,2,70,3,1,2,1
20241095,20241095,3710,2,38,10,1,1,1
20242082,20242082,3711,2,159,4,1,2,1
20241090,20241090,3711,2,316,32,1,2,1
20241113,20241113,3711,2,46,1,1,1,1
20243258,20243258,3711,2,59,13,1,1,1
20244053,20244053,3711,2,145,13,1,2,1
20241064,20241064,3711,2,41,4,2,2,1
20243175,20243175,3711,2,346,4,1,2,1
20243183,20243183,3711,2,132,9,1,2,1
20241049,20241049,3711,2,102,3,1,1,1
20245079,20245079,3711,2,7,34,1,1,1
20245115,20245115,3694,2,7,21,1,1,1
20241242,20241242,3694,2,347,28,5,2,1
20241144,20241144,3694,2,146,31,1,1,1
20243262,20243262,3694,2,70,26,1,2,1
20241001,20241001,3694,2,312,28,2,2,1
20242231,20242231,3694,2,161,20,1,2,1
20241018,20241018,3694,2,21,32,1,2,1
20241105,20241105,3694,2,96,3,1,1,1
20241282,20241282,3694,2,289,3,1,1,1
20243204,20243204,3695,2,348,22,1,2,1
20243224,20243224,3695,2,101,7,1,1,1
20243179,20243179,3695,2,105,7,1,1,1
20241192,20241192,3696,2,61,31,1,1,1
20241026,20241026,3697,1,110,28,1,1,1
20241067,20241067,3697,2,102,37,1,2,1
20242001,20242001,3697,1,185,32,1,1,1
20245163,20245163,3697,2,7,14,1,1,1
20243013,20243013,3697,2,335,4,1,1,1
20241191,20241191,3697,2,320,9,2,2,2
20242031,20242031,3697,2,156,38,1,2,1
20241117,20241117,3697,2,349,28,1,2,2
20246020,20246020,3697,1,350,4,1,1,1
20241012,20241012,3698,2,86,4,1,1,1
20245060,20245060,3698,2,7,14,1,1,1
20242263,20242263,3698,2,351,28,1,1,1
20242038,20242038,3698,2,311,4,1,2,1
20246005,20246005,3698,2,9,35,1,1,1
20243140,20243140,3698,2,101,13,1,1,1
20244030,20244030,3698,2,352,27,1,1,1
20242061,20242061,3698,2,131,25,1,1,1
20244036,20244036,3699,2,57,1,1,1,1
20242134,20242134,3699,2,228,12,1,1,1
20245033,20245033,3699,2,7,17,1,1,2
20243060,20243060,3699,2,119,4,1,1,1
20242002,20242002,3699,2,231,20,1,1,2
20243166,20243166,3699,2,187,4,1,1,1
20243057,20243057,3699,2,59,4,1,1,1
20242203,20242203,3699,2,353,1,1,1,1
20241214,20241214,3699,2,37,4,5,2,1
20243196,20243196,3699,2,354,4,1,1,1
20242083,20242083,3700,2,353,1,1,1,1
20241272,20241272,3700,2,73,3,5,2,1
20243244,20243244,3700,2,177,7,1,1,1
20241104,20241104,3700,2,316,3,1,2,1
20243182,20243182,3700,2,101,15,1,2,1
20242180,20242180,3700,2,195,48,5,2,1
20242126,20242126,3700,2,195,3,1,1,1
20245034,20245034,3700,2,7,30,5,1,1
20241023,20241023,3700,2,294,1,1,2,2
20243065,20243065,3700,2,58,26,1,1,1
20243083,20243083,3700,2,39,4,1,1,1
20245099,20245099,3700,2,7,21,1,1,1
20244070,20244070,3700,2,140,20,1,2,1
20242216,20242216,3700,2,216,25,1,2,1
20243048,20243048,3700,2,48,24,1,2,1
20241280,20241280,3700,2,169,4,2,2,1
20242118,20242118,3701,2,278,25,1,1,2
20241193,20241193,3701,2,169,4,2,2,1
20245066,20245066,3701,2,7,17,5,1,1
20245104,20245104,3701,2,7,14,5,1,1
20242150,20242150,3701,2,115,4,1,1,1
20241239,20241239,3701,2,148,5,1,1,1
20245029,20245029,3701,2,7,17,1,1,1
20242111,20242111,3701,2,189,31,1,2,1
20245106,20245106,3701,2,7,14,5,1,1
20245024,20245024,3701,2,7,14,5,1,1
20243255,20243255,3701,1,355,4,1,1,1
20241033,20241033,3702,2,135,31,1,1,1
20241288,20241288,3702,2,356,5,1,1,1
20243012,20243012,3702,2,92,48,1,2,1
20241164,20241164,3702,2,357,5,1,1,1
20243250,20243250,3702,2,126,45,1,1,1
20242076,20242076,3702,2,266,25,1,1,1
20241099,20241099,3702,2,153,37,1,1,1
20243052,20243052,3702,2,28,7,1,2,1
20245087,20245087,3702,2,7,14,5,1,1
20241015,20241015,3702,1,333,9,1,2,1
20245156,20245156,3702,2,7,14,1,1,1
20243219,20243219,3702,1,137,10,2,2,1
20241184,20241184,3702,2,16,37,1,1,1
20241284,20241284,3702,2,244,22,1,2,1
20242218,20242218,3702,1,255,4,1,2,1
20241008,20241008,3702,2,43,8,1,1,1
20245101,20245101,3702,2,7,21,5,1,1
20244075,20244075,3702,2,77,26,1,1,1
20242147,20242147,3702,2,227,25,1,2,1
20248010,20248010,3702,2,93,20,1,2,1
20234108,20234108,3686,1,77,13,1,1,1
20234099,20234099,3686,2,140,26,1,1,1
20233145,20233145,3686,2,358,4,2,2,1
20236026,20236026,3686,2,230,4,1,2,1
20233259,20233259,3686,2,24,27,1,1,1
20235048,20235048,3686,1,359,34,1,1,1
20236028,20236028,3686,2,360,4,1,1,1
20231088,20231088,3686,1,120,4,1,2,3
20231189,20231189,3686,2,95,9,2,2,1
20232156,20232156,3686,2,150,28,1,1,1
20231103,20231103,3686,2,61,7,1,2,1
20233100,20233100,3686,2,194,10,1,1,1
20232192,20232192,3686,2,361,1,2,2,2
20233056,20233056,3687,2,119,4,1,1,1
20233122,20233122,3687,2,105,19,1,2,1
20231091,20231091,3687,2,362,9,2,2,1
20235044,20235044,3687,1,363,14,1,2,1
20232211,20232211,3688,1,351,4,1,1,1
20231104,20231104,3688,2,183,37,1,1,1
20231155,20231155,3688,2,52,13,1,1,1
20232098,20232098,3688,2,221,26,2,2,1
20232128,20232128,3688,2,271,7,2,2,1
20233085,20233085,3688,2,149,7,1,1,1
20234027,20234027,3688,2,338,27,1,2,1
20232061,20232061,3688,2,42,4,2,2,1
20235002,20235002,3688,2,363,21,1,1,1
20235116,20235116,3688,2,364,14,1,1,1
20234033,20234033,3688,2,57,5,1,1,1
20232044,20232044,3688,2,221,3,1,2,1
20235101,20235101,3688,1,359,16,1,2,1
20232250,20232250,3688,2,200,2,1,1,1
20233231,20233231,3689,1,101,26,1,1,1
20231020,20231020,3689,2,209,13,1,1,1
20231115,20231115,3689,2,365,28,1,1,1
20235035,20235035,3689,1,364,14,1,1,1
20231038,20231038,3689,2,1,5,1,1,2
20231108,20231108,3689,2,366,3,1,2,1
20231281,20231281,3689,2,244,31,1,1,1
20235123,20235123,3689,2,359,16,1,1,1
20233078,20233078,3689,2,48,3,1,1,1
20235146,20235146,3689,2,363,30,1,1,1
20231261,20231261,3689,2,63,18,1,1,1
20233258,20233258,3689,2,126,4,1,2,2
20236009,20236009,3689,2,367,3,1,2,1
20232237,20232237,3689,1,211,28,1,2,1
20232188,20232188,3689,2,205,25,1,1,1
20233165,20233165,3689,2,92,4,1,2,1
20235097,20235097,3689,1,363,14,5,2,1
20231098,20231098,3689,2,368,4,1,1,1
20233156,20233156,3689,2,68,17,1,2,1
20234029,20234029,3689,1,369,3,1,1,1
20231102,20231102,3689,2,275,5,1,1,2
20231198,20231198,3689,2,370,32,1,2,1
20231129,20231129,3689,2,102,3,1,2,1
20231231,20231231,3690,2,371,25,1,1,1
20232012,20232012,3690,2,266,12,1,2,1
20233120,20233120,3690,2,64,31,1,1,1
20232196,20232196,3690,2,372,3,1,1,1
20234053,20234053,3690,1,262,9,1,2,2
20232240,20232240,3690,2,254,20,1,1,1
20231095,20231095,3690,2,43,8,1,2,1
20235121,20235121,3690,1,373,14,2,1,1
20232119,20232119,3690,1,45,28,1,1,1
20235003,20235003,3690,2,359,34,1,1,1
20232243,20232243,3690,1,319,1,1,2,1
20234042,20234042,3690,2,29,1,1,1,1
20235036,20235036,3690,1,364,34,1,2,1
20232067,20232067,3690,2,197,20,1,1,1
20234079,20234079,3690,1,170,25,1,2,1
20231023,20231023,3690,1,73,13,1,1,1
20233221,20233221,3690,1,8,5,1,1,1
20233081,20233081,3691,2,104,31,1,1,1
20231076,20231076,3691,2,374,1,1,1,1
20232045,20232045,3691,2,195,28,1,2,1
20236006,20236006,3691,1,375,4,1,2,1
20234061,20234061,3691,2,11,10,1,1,1
20232201,20232201,3691,2,150,22,1,2,1
20236025,20236025,3691,1,376,4,1,2,1
20233189,20233189,3691,2,261,10,1,1,1
20233111,20233111,3691,2,282,31,1,1,1
20232097,20232097,3691,2,212,7,1,1,1
20233036,20233036,3691,2,58,11,1,2,1
20231250,20231250,3691,2,215,4,1,1,1
20233228,20233228,3691,2,104,4,1,2,1
20234084,20234084,3692,2,377,9,1,2,1
20235134,20235134,3692,1,359,21,1,1,1
20232009,20232009,3692,1,378,10,1,1,1
20231145,20231145,3692,2,379,1,1,1,1
20231056,20231056,3692,2,100,5,5,1,1
20232115,20232115,3692,1,161,20,5,2,1
20233012,20233012,3692,2,122,9,1,1,1
20232018,20232018,3692,2,380,32,1,2,1
20233200,20233200,3692,2,250,26,1,1,1
20233110,20233110,3693,1,138,10,1,1,1
20233154,20233154,3693,2,68,4,1,2,1
20235090,20235090,3693,1,373,14,1,1,1
20231223,20231223,3693,2,238,4,1,1,3
20234067,20234067,3693,2,190,62,1,2,1
20231182,20231182,3693,1,342,3,1,1,1
20238004,20238004,3693,2,93,28,1,2,1
20231173,20231173,3693,2,54,18,1,1,1
20233155,20233155,3693,1,263,12,1,1,1
20233161,20233161,3693,2,381,10,1,1,1
20235135,20235135,3693,2,382,21,1,1,1
20234020,20234020,3693,2,383,31,1,1,1
20231052,20231052,3678,2,384,12,1,2,1
20231296,20231296,3678,2,26,10,1,2,1
20231143,20231143,3678,2,49,7,1,1,1
20232169,20232169,3678,2,385,5,3,1,1
20234021,20234021,3678,2,77,32,1,2,1
20231302,20231302,3678,2,20,31,1,1,1
20232104,20232104,3678,2,69,20,6,2,1
20235034,20235034,3678,2,359,17,1,1,1
20231285,20231285,3678,2,386,20,5,2,1
